INFO 2021-08-10 09:17:11,229 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 637 Watching for file changes with StatReloader
DEBUG 2021-08-10 09:31:23,510 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/email/charset.py first seen with mtime 1627394839.0
DEBUG 2021-08-10 09:31:23,510 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/asyncio/sslproto.py first seen with mtime 1627394838.0
DEBUG 2021-08-10 09:31:23,510 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/quopri.py first seen with mtime 1627394833.0
DEBUG 2021-08-10 09:31:23,510 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/lib-dynload/_uuid.cpython-37m-darwin.so first seen with mtime 1628156263.6507883
DEBUG 2021-08-10 09:31:23,510 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/db/migrations/migration.py first seen with mtime 1628446504.857613
DEBUG 2021-08-10 09:31:23,510 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/auth/management/__init__.py first seen with mtime 1628446504.5265594
DEBUG 2021-08-10 09:31:23,510 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/urls/exceptions.py first seen with mtime 1628446504.8903167
DEBUG 2021-08-10 09:31:23,510 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/db/models/functions/comparison.py first seen with mtime 1628446504.8664565
DEBUG 2021-08-10 09:31:23,510 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/heapq.py first seen with mtime 1627394833.0
DEBUG 2021-08-10 09:31:23,510 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/string.py first seen with mtime 1627394833.0
DEBUG 2021-08-10 09:31:23,510 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/collections/abc.py first seen with mtime 1627394839.0
DEBUG 2021-08-10 09:31:23,510 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/core/checks/model_checks.py first seen with mtime 1628446504.8342214
DEBUG 2021-08-10 09:31:23,510 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/requests/adapters.py first seen with mtime 1628160452.5769486
DEBUG 2021-08-10 09:31:23,510 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/test/html.py first seen with mtime 1628446504.8882635
DEBUG 2021-08-10 09:31:23,510 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/db/models/constants.py first seen with mtime 1628446504.8609838
DEBUG 2021-08-10 09:31:23,510 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/admin/decorators.py first seen with mtime 1628446504.3256745
DEBUG 2021-08-10 09:31:23,510 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/db/models/functions/mixins.py first seen with mtime 1628446504.866903
DEBUG 2021-08-10 09:31:23,510 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/template/autoreload.py first seen with mtime 1628446504.8824244
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/template/loaders/filesystem.py first seen with mtime 1628446504.8865595
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/db/models/fields/related_descriptors.py first seen with mtime 1628446504.865804
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/crypto.py first seen with mtime 1628446504.8921304
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/auth/apps.py first seen with mtime 1628446504.4847481
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/negotiation.py first seen with mtime 1628391678.850203
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /Users/jeonghwan-yong/Desktop/pratics/server_dev/server_dev/__init__.py first seen with mtime 1628156337.7411637
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/admin/views/decorators.py first seen with mtime 1628446504.4390032
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/admin/actions.py first seen with mtime 1628446504.3250782
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/copyreg.py first seen with mtime 1627394833.0
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /Users/jeonghwan-yong/Desktop/pratics/server_dev/todo/models.py first seen with mtime 1628487979.4057696
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/db/models/fields/__init__.py first seen with mtime 1628446504.8642957
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/test/__init__.py first seen with mtime 1628446504.887802
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/yaml/__init__.py first seen with mtime 1628447788.7687595
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/simplejson/raw_json.py first seen with mtime 1628446331.0121217
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/yaml/composer.py first seen with mtime 1628447788.7684507
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/lib-dynload/_sha3.cpython-37m-darwin.so first seen with mtime 1628156263.6438134
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/codecs.py first seen with mtime 1627394833.0
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/db/models/expressions.py first seen with mtime 1628446504.8618505
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/core/checks/security/__init__.py first seen with mtime 1628446504.8350596
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/sqlparse/utils.py first seen with mtime 1602184477.0
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/template/loader.py first seen with mtime 1628446504.8843415
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/urllib3/packages/ssl_match_hostname/__init__.py first seen with mtime 1628160452.4236815
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/core/checks/registry.py first seen with mtime 1628446504.8343666
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/auth/middleware.py first seen with mtime 1628446504.4865456
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/os.py first seen with mtime 1627394833.0
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/reprlib.py first seen with mtime 1627394833.0
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/calendar.py first seen with mtime 1627394833.0
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/requests/auth.py first seen with mtime 1628160452.5773351
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/sre_parse.py first seen with mtime 1627394833.0
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/coreschema/formats.py first seen with mtime 1628446330.9820528
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/email/generator.py first seen with mtime 1627394839.0
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/template/loader_tags.py first seen with mtime 1628446504.8845336
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/staticfiles/management/commands/__init__.py first seen with mtime 1628446504.8297126
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/urllib3/contrib/__init__.py first seen with mtime 1628160452.4210818
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/forms/boundfield.py first seen with mtime 1628446504.8699377
DEBUG 2021-08-10 09:31:23,511 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/formats.py first seen with mtime 1628446504.8939433
DEBUG 2021-08-10 09:31:23,512 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/sqlparse/engine/filter_stack.py first seen with mtime 1602184477.0
DEBUG 2021-08-10 09:31:23,512 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/core/servers/basehttp.py first seen with mtime 1628446504.8463607
DEBUG 2021-08-10 09:31:23,512 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/html/__init__.py first seen with mtime 1627394840.0
DEBUG 2021-08-10 09:31:23,512 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/db/backends/utils.py first seen with mtime 1628446504.847486
DEBUG 2021-08-10 09:31:23,512 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/template/exceptions.py first seen with mtime 1628446504.88401
DEBUG 2021-08-10 09:31:23,512 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/core/management/commands/__init__.py first seen with mtime 1628446504.8407936
DEBUG 2021-08-10 09:31:23,512 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/textwrap.py first seen with mtime 1627394833.0
DEBUG 2021-08-10 09:31:23,512 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/email/parser.py first seen with mtime 1627394839.0
DEBUG 2021-08-10 09:31:23,512 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/conf/global_settings.py first seen with mtime 1628446504.2478034
DEBUG 2021-08-10 09:31:23,512 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/sqlparse/cli.py first seen with mtime 1602184477.0
DEBUG 2021-08-10 09:31:23,512 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/charset_normalizer/__init__.py first seen with mtime 1628160452.5590785
DEBUG 2021-08-10 09:31:23,512 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/lib-dynload/_queue.cpython-37m-darwin.so first seen with mtime 1628156263.641595
DEBUG 2021-08-10 09:31:23,512 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/urls/base.py first seen with mtime 1628446504.8899007
DEBUG 2021-08-10 09:31:23,512 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/email/iterators.py first seen with mtime 1627394839.0
DEBUG 2021-08-10 09:31:23,512 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/operator.py first seen with mtime 1627394833.0
DEBUG 2021-08-10 09:31:23,512 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/lib-dynload/_datetime.cpython-37m-darwin.so first seen with mtime 1628156263.632486
DEBUG 2021-08-10 09:31:23,512 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/sre_compile.py first seen with mtime 1627394833.0
